Wall time,Step,Value
1677205319.0492296,6849,3.9900665283203125
1677205337.7459657,6899,3.4794251918792725
1677205357.551148,6949,4.140669822692871
1677205408.392855,6999,3.4294400215148926
1677205428.2087326,7049,3.6442744731903076
1677205449.9078367,7099,3.6352882385253906
1677205469.2503133,7149,3.831125020980835
1677205488.2067153,7199,3.5792832374572754
1677205508.3833113,7249,4.061782360076904
1677205528.0856621,7299,3.503424644470215
1677205548.1405907,7349,3.535017967224121
1677205567.6914532,7399,3.5092759132385254
1677205587.243943,7449,5.4950361251831055
1677205606.0360482,7499,3.9421093463897705
1677205625.6416612,7549,3.432887315750122
1677205645.9119906,7599,3.5212039947509766
1677205667.019839,7649,3.5613958835601807
1677205687.176797,7699,3.022688388824463
1677205707.043512,7749,3.432713031768799
1677205727.4915295,7799,3.1420140266418457
1677205746.9533036,7849,3.365126609802246
1677205766.489137,7899,3.4743170738220215
1677205785.0759232,7949,2.859705686569214
1677205837.4336326,7999,3.6326236724853516
1677205858.59305,8049,3.6626040935516357
1677205879.726725,8099,4.199937343597412
1677205898.5983133,8149,3.3398642539978027
1677205918.081491,8199,3.7080507278442383
1677205936.9429493,8249,3.73714280128479
1677205956.3710337,8299,3.5422732830047607
1677205975.8899007,8349,3.0128684043884277
1677205996.0666134,8399,3.02852201461792
1677206015.574089,8449,4.09034538269043
1677206035.7468522,8499,4.218164443969727
1677206054.8394787,8549,3.4350228309631348
1677206077.7665884,8599,2.7796695232391357
1677206096.7036462,8649,3.4249496459960938
1677206115.5909655,8699,3.5597100257873535
1677206135.033917,8749,3.2789902687072754
1677206154.6147902,8799,3.383492946624756
1677206175.1094623,8849,3.6316099166870117
1677206194.880589,8899,4.543078422546387
1677206214.9202,8949,3.837008476257324
1677206269.4198885,8999,3.592927932739258
1677206288.0370028,9049,3.734368324279785
1677206308.2324488,9099,3.26204252243042
1677206327.7035701,9149,4.0067596435546875
1677206347.9854505,9199,3.1314330101013184
1677206367.4128814,9249,3.2745065689086914
1677206386.8965614,9299,3.259960651397705
1677206405.4082818,9349,3.471102237701416
1677206425.0184727,9399,3.3073787689208984
1677206444.09285,9449,3.1770315170288086
1677206464.4539435,9499,4.089486122131348
1677206486.1228075,9549,3.59415340423584
1677206506.3752024,9599,3.035548210144043
1677206525.9215817,9649,3.656940221786499
1677206546.266724,9699,3.4097740650177
1677206564.9172266,9749,3.1080307960510254
1677206584.4965253,9799,3.8989791870117188
1677206603.0566285,9849,3.737215042114258
1677206623.2480383,9899,3.192185163497925
1677206642.2112799,9949,2.736295223236084
1677206696.8992548,9999,3.3202738761901855
1677206716.4116938,10049,3.6090450286865234
1677206734.763749,10099,3.4379689693450928
1677206755.2406154,10149,3.591480255126953
1677206774.9283028,10199,3.412989616394043
1677206795.4478266,10249,3.3225245475769043
1677206814.9624748,10299,3.1801609992980957
1677206835.027387,10349,3.164982557296753
1677206853.9315786,10399,3.172332763671875
1677206876.6885898,10449,5.4668474197387695
1677206895.06813,10499,3.3561909198760986
1677206914.7958112,10549,3.8763227462768555
1677206934.2032871,10599,3.6804885864257812
1677206954.4346397,10649,3.241797924041748
1677206973.897867,10699,3.2658355236053467
1677206994.1388614,10749,2.757612705230713
1677207012.978576,10799,3.049281597137451
1677207032.488891,10849,3.049633026123047
1677207051.0487382,10899,3.2513797283172607
1677207106.1355999,10949,4.129358768463135
1677207125.8052034,10999,3.3103489875793457
1677207146.2535815,11049,3.051802158355713
1677207165.052021,11099,2.9904584884643555
1677207184.735706,11149,3.82670259475708
1677207203.3673708,11199,5.356927871704102
1677207223.0827267,11249,3.101083278656006
1677207242.855056,11299,3.3132991790771484
1677207263.1638556,11349,3.3959293365478516
1677207285.0733461,11399,2.7387516498565674
1677207305.455695,11449,3.162484645843506
1677207324.6066413,11499,3.3166017532348633
1677207344.0368028,11549,2.9271793365478516
1677207362.659454,11599,4.542963027954102
1677207382.2022877,11649,2.4799633026123047
1677207401.576048,11699,3.0767319202423096
1677207421.8013768,11749,2.9363462924957275
1677207441.3416612,11799,5.00209903717041
1677207461.5450332,11849,3.7541449069976807
1677207483.7688892,11899,3.187683343887329
1677207533.8500423,11949,3.3202199935913086
1677207553.9875343,11999,3.399628162384033
1677207573.7227995,12049,3.777261972427368
1677207593.961589,12099,3.06734561920166
1677207613.5659509,12149,2.983137607574463
1677207633.6889215,12199,3.613074779510498
1677207652.32758,12249,2.852299928665161
1677207675.4176626,12299,3.212589740753174
1677207694.1088445,12349,3.26792049407959
1677207713.8346844,12399,3.805511951446533
1677207733.0399065,12449,2.718449115753174
1677207753.407051,12499,2.882936954498291
1677207772.9362786,12549,2.8590402603149414
1677207793.1619096,12599,3.0760836601257324
1677207812.4682243,12649,4.032936096191406
1677207831.8700945,12699,3.5620007514953613
1677207852.4178622,12749,2.785517930984497
1677207872.5504498,12799,3.3847479820251465
1677207891.8414156,12849,3.041515827178955
1677207911.7382205,12899,3.5378875732421875
1677207963.6206949,12949,4.175214767456055
1677207983.115639,12999,3.2091994285583496
1677208002.1234376,13049,2.76934814453125
1677208021.9685342,13099,3.5184764862060547
1677208043.3330915,13149,2.720123291015625
1677208064.5485582,13199,4.069201469421387
1677208084.1678617,13249,3.349639892578125
1677208104.5181944,13299,3.1601696014404297
1677208124.275504,13349,3.1697778701782227
1677208144.1806524,13399,3.3422484397888184
1677208162.7835925,13449,2.7512803077697754
1677208182.393616,13499,2.8415982723236084
1677208201.5498111,13549,3.1476447582244873
1677208221.8257995,13599,3.1013827323913574
1677208243.474562,13649,3.573155164718628
1677208263.7157104,13699,3.8572206497192383
1677208283.327866,13749,2.59525990486145
1677208303.3461967,13799,3.22412109375
1677208322.3548646,13849,3.21663761138916
1677208342.0770187,13899,3.3131232261657715
1677208394.8561084,13949,2.6807985305786133
1677208415.0793014,13999,3.2733986377716064
1677208437.2344332,14049,3.6890382766723633
1677208456.208933,14099,4.22013521194458
1677208475.7748265,14149,2.7604808807373047
1677208494.546662,14199,2.8885035514831543
1677208514.2261853,14249,2.8975412845611572
1677208533.652609,14299,3.0621283054351807
1677208553.8065205,14349,2.6139979362487793
1677208573.2462933,14399,2.788097620010376
1677208593.3267956,14449,3.8552985191345215
1677208615.1017904,14499,3.857957363128662
1677208634.9630625,14549,3.4078989028930664
1677208653.7779727,14599,2.8474130630493164
1677208673.4347742,14649,2.9774222373962402
1677208692.3811483,14699,2.6640470027923584
1677208712.6548748,14749,3.472872257232666
1677208732.3068304,14799,2.6550028324127197
1677208752.410271,14849,2.9200379848480225
1677208771.7964132,14899,2.8436923027038574
1677208824.377013,14949,2.9940414428710938
1677208843.7517438,14999,2.9898738861083984
1677208863.9918492,15049,2.783327341079712
1677208883.4038582,15099,3.608323335647583
1677208903.5015962,15149,3.657747268676758
1677208922.367126,15199,2.7473316192626953
1677208942.5060573,15249,3.232628583908081
1677208961.1780539,15299,2.8212625980377197
1677208982.0242586,15349,3.3907361030578613
1677209002.8505173,15399,2.829817771911621
1677209023.0001037,15449,2.504605770111084
1677209042.7298353,15499,4.139998435974121
1677209062.788131,15549,3.8511388301849365
1677209082.2245364,15599,4.107025623321533
1677209101.946618,15649,2.763421058654785
1677209120.271809,15699,2.723379135131836
1677209139.9250576,15749,2.93143367767334
1677209158.9808493,15799,2.931875705718994
1677209181.7642193,15849,2.744971752166748
1677209201.2496169,15899,3.628636360168457
1677209253.3066316,15949,2.647233009338379
1677209272.9266007,15999,2.6504180431365967
1677209291.5730042,16049,2.7969608306884766
1677209311.6285665,16099,2.3677525520324707
1677209331.205894,16149,3.3720946311950684
1677209351.3718827,16199,3.122757911682129
1677209373.0975378,16249,2.3294806480407715
1677209393.2833564,16299,2.556544780731201
1677209412.3816397,16349,3.1436681747436523
1677209432.32616,16399,3.3916525840759277
1677209451.0430772,16449,2.855365753173828
1677209470.1489086,16499,2.789433717727661
1677209489.8531291,16549,3.0256106853485107
1677209509.6768963,16599,2.5331602096557617
1677209529.7926674,16649,2.7575221061706543
1677209551.6881995,16699,2.5646488666534424
1677209572.275814,16749,3.874786853790283
1677209591.0856023,16799,2.724520206451416
1677209610.565578,16849,3.016507625579834
1677209629.041706,16899,2.8239517211914062
1677209681.9950495,16949,2.760885238647461
1677209702.0473845,16999,3.5995962619781494
1677209720.7815151,17049,2.5913305282592773
1677209743.7387013,17099,3.3103179931640625
1677209762.5165029,17149,3.116342544555664
1677209782.018371,17199,2.2549057006835938
1677209800.947984,17249,2.6108946800231934
1677209821.085047,17299,4.060994625091553
1677209840.983264,17349,3.8084726333618164
1677209861.4327931,17399,2.8581411838531494
1677209881.454724,17449,3.0225210189819336
1677209900.876704,17499,2.621225357055664
1677209923.6829093,17549,2.97629451751709
1677209943.072764,17599,3.058073043823242
1677209962.0333595,17649,3.2304129600524902
1677209981.2952821,17699,2.792886257171631
1677210001.0097136,17749,3.508445978164673
1677210021.208604,17799,2.665393352508545
1677210040.9768338,17849,3.542879581451416
1677210061.324061,17899,2.887880325317383
1677210114.0954216,17949,2.471313953399658
1677210133.6156769,17999,2.308868885040283
1677210154.128594,18049,2.960427761077881
1677210173.8519893,18099,2.9877467155456543
1677210194.0985255,18149,2.5026674270629883
1677210213.2682676,18199,2.9749910831451416
1677210232.8780332,18249,3.6480329036712646
1677210251.1874733,18299,2.8831543922424316
1677210271.1092927,18349,3.4223551750183105
1677210292.3393185,18399,3.081019639968872
1677210312.4316883,18449,2.5280542373657227
1677210332.0656931,18499,2.578282356262207
1677210352.0770786,18549,2.7566614151000977
1677210371.915855,18599,2.8383665084838867
1677210391.3835578,18649,3.126197099685669
1677210410.506232,18699,2.5363717079162598
1677210429.3469942,18749,3.057286262512207
1677210449.0635178,18799,3.2298622131347656
1677210470.9767747,18849,2.510344982147217
1677210491.259333,18899,2.670978307723999
1677210544.1892269,18949,3.280447244644165
1677210562.935573,18999,2.670620918273926
1677210582.6398017,19049,2.878103494644165
1677210601.8112276,19099,2.924818992614746
1677210622.1931324,19149,3.0961015224456787
1677210643.804275,19199,2.532957077026367
1677210665.0602672,19249,2.3089725971221924
1677210684.8197112,19299,3.2637219429016113
1677210705.2159274,19349,3.4289705753326416
1677210724.1961503,19399,3.0047545433044434
1677210744.263608,19449,3.2910258769989014
1677210763.1573863,19499,2.5737977027893066
1677210783.1960318,19549,2.743856430053711
1677210802.8243167,19599,2.4579355716705322
1677210824.9297361,19649,3.736823558807373
1677210845.4908729,19699,2.7190921306610107
1677210865.861941,19749,3.3196511268615723
1677210885.673184,19799,2.8134045600891113
1677210905.7762656,19849,2.825214147567749
1677210924.0077753,19899,2.743838310241699
1677210976.3963623,19949,2.8351945877075195
1677210996.8081622,19999,2.8181400299072266
1677211019.1339495,20049,2.7674145698547363
1677211039.6511319,20099,2.3854074478149414
1677211059.253417,20149,2.359184741973877
1677211079.1543987,20199,2.8441100120544434
1677211098.0580854,20249,2.647526264190674
1677211118.1213334,20299,2.914391040802002
1677211137.181018,20349,2.8528218269348145
1677211157.368519,20399,2.7181410789489746
1677211177.152165,20449,2.6610817909240723
1677211199.8580062,20499,2.86962890625
1677211219.5970428,20549,3.059098243713379
1677211239.7053251,20599,2.744086265563965
1677211258.3330126,20649,2.303724765777588
1677211278.3644848,20699,2.808051109313965
1677211297.1453264,20749,3.3333425521850586
1677211317.1230738,20799,2.4494283199310303
1677211336.92625,20849,3.5305981636047363
1677211392.360033,20899,4.397937297821045
1677211411.4106195,20949,2.8113205432891846
1677211431.101797,20999,2.1983957290649414
1677211450.4685001,21049,2.796527147293091
1677211470.917169,21099,3.6432924270629883
1677211490.8283696,21149,2.505969762802124
1677211511.3605828,21199,2.5314626693725586
1677211531.0538373,21249,2.7521657943725586
1677211552.9243221,21299,2.285834550857544
1677211572.622431,21349,3.1060972213745117
1677211592.5401537,21399,3.009685754776001
1677211611.3188171,21449,2.659264087677002
1677211631.2229226,21499,3.293717384338379
1677211651.2405806,21549,2.47214412689209
1677211671.6850376,21599,3.1298069953918457
1677211691.345788,21649,2.4697487354278564
1677211711.4704773,21699,2.3979315757751465
1677211731.2708688,21749,2.43070387840271
1677211753.1233554,21799,3.066352367401123
1677211771.7504156,21849,2.828383445739746
1677211823.3454201,21899,3.3936381340026855
1677211843.8961582,21949,2.4331979751586914
1677211863.457972,21999,2.4921746253967285
1677211883.0935583,22049,2.8197875022888184
1677211901.9522362,22099,2.666869640350342
1677211925.527001,22149,2.345306158065796
1677211944.2909753,22199,2.4211347103118896
1677211964.0199935,22249,2.6232779026031494
1677211983.6627462,22299,4.956132888793945
1677212003.7884865,22349,3.6147682666778564
1677212023.3976655,22399,3.558455467224121
1677212044.050025,22449,3.092883586883545
1677212062.6402476,22499,2.228691339492798
1677212082.006644,22549,5.296352386474609
1677212103.7306473,22599,3.8622875213623047
1677212123.206014,22649,2.2908241748809814
1677212142.6507757,22699,2.759611129760742
1677212162.677702,22749,3.646061897277832
1677212182.588346,22799,3.4221651554107666
1677212202.642815,22849,2.810394763946533
1677212252.3171475,22899,2.7172250747680664
1677212272.3514287,22949,2.766045093536377
1677212294.2103436,22999,3.5498061180114746
1677212314.3958724,23049,3.2468032836914062
1677212334.0214489,23099,2.5717341899871826
1677212354.6189754,23149,2.1983184814453125
1677212373.5931487,23199,2.6764779090881348
1677212393.120946,23249,3.892057418823242
1677212412.030942,23299,2.8881804943084717
1677212431.5709574,23349,2.9276843070983887
1677212450.9439633,23399,2.1003036499023438
1677212473.8186803,23449,2.526029586791992
1677212493.4427273,23499,2.9153342247009277
1677212513.5319817,23549,2.1988630294799805
1677212533.225388,23599,3.4355649948120117
1677212553.2858777,23649,3.0011990070343018
1677212571.8510532,23699,3.679863452911377
1677212591.6474876,23749,2.9245922565460205
1677212610.4060109,23799,2.884169340133667
1677212630.6190774,23849,2.422300100326538
1677212687.874639,23899,2.7507288455963135
1677212707.1388602,23949,2.877261161804199
1677212726.6874757,23999,2.8784372806549072
1677212745.3351092,24049,2.456024169921875
1677212764.9228284,24099,3.85374116897583
1677212784.2094116,24149,2.1897764205932617
1677212804.4945586,24199,2.9150798320770264
1677212823.9869375,24249,2.2302303314208984
1677212846.6881588,24299,2.4909493923187256
1677212866.2566648,24349,2.570882558822632
1677212885.9575155,24399,2.2662785053253174
1677212904.4421303,24449,2.767467498779297
1677212923.9013524,24499,2.7948827743530273
1677212942.9644804,24549,2.4022789001464844
1677212963.3879237,24599,2.8543405532836914
1677212983.3078055,24649,2.1675467491149902
1677213003.2660851,24699,2.824582576751709
1677213023.6550744,24749,2.3526880741119385
1677213045.1615381,24799,2.8719751834869385
1677213063.627838,24849,3.5690128803253174
1677213116.0186367,24899,2.4495017528533936
1677213135.790841,24949,2.885150671005249
1677213156.2593894,24999,2.7746694087982178
1677213175.2941904,25049,3.5225021839141846
1677213194.9631655,25099,2.344240188598633
1677213216.882202,25149,3.308971881866455
1677213236.8464663,25199,2.459646701812744
1677213255.6198428,25249,2.379098892211914
1677213275.932003,25299,3.5621519088745117
1677213295.6245458,25349,2.430703639984131
1677213315.9079623,25399,3.409928321838379
1677213335.5209708,25449,2.002011775970459
1677213355.121125,25499,2.8239529132843018
1677213373.875035,25549,2.2669284343719482
1677213393.5303326,25599,2.8700289726257324
1677213415.0916834,25649,2.2826600074768066
1677213434.9144075,25699,2.705787181854248
1677213454.75193,25749,2.89675235748291
1677213474.9428282,25799,3.3493144512176514
1677213494.541192,25849,3.6172213554382324
1677213545.2335396,25899,2.151278495788574
1677213565.0805407,25949,3.6656558513641357
1677213585.3095672,25999,2.130326271057129
1677213607.3402896,26049,2.485078811645508
1677213627.0356302,26099,2.7679603099823
1677213647.3153327,26149,3.202139139175415
1677213666.792488,26199,2.683042526245117
1677213686.446739,26249,2.34545636177063
1677213705.0726435,26299,2.362234115600586
1677213724.813708,26349,2.2403147220611572
1677213743.7178655,26399,4.163950443267822
1677213763.977017,26449,3.0131421089172363
1677213785.8429642,26499,3.7974164485931396
1677213805.9837759,26549,2.9069418907165527
1677213825.5436351,26599,2.310293674468994
1677213845.6198282,26649,2.053438663482666
1677213864.3263237,26699,2.0341765880584717
1677213883.6546578,26749,2.902172803878784
1677213902.6903927,26799,2.61862850189209
1677213922.6084785,26849,2.394146680831909
1677213977.0790405,26899,2.8156018257141113
1677213996.6033902,26949,3.164661407470703
1677214015.0612485,26999,2.2672505378723145
1677214034.449056,27049,2.7892117500305176
1677214053.6987193,27099,2.541076183319092
1677214073.9215226,27149,3.029597759246826
1677214093.7042997,27199,3.244370698928833
1677214113.5825043,27249,2.129206895828247
1677214133.532281,27299,2.2173638343811035
1677214152.8634226,27349,2.297694683074951
1677214175.226956,27399,2.7751336097717285
1677214194.4559114,27449,2.398136615753174
1677214213.9141552,27499,2.630709409713745
1677214232.9126017,27549,2.7028911113739014
1677214253.1369917,27599,2.452831745147705
1677214272.8320084,27649,2.2970199584960938
1677214292.834789,27699,2.73222279548645
1677214312.7016163,27749,3.0417327880859375
1677214331.6706302,27799,2.4125354290008545
1677214354.012335,27849,2.43198561668396
1677214405.4344473,27899,5.37876033782959
1677214425.0301344,27949,2.8724215030670166
1677214445.2135358,27999,2.637701988220215
1677214464.3037019,28049,2.6246132850646973
1677214483.9509358,28099,2.4827003479003906
1677214502.7784789,28149,2.138720989227295
1677214522.7189226,28199,2.538153648376465
1677214544.0863345,28249,2.3168182373046875
1677214565.2212038,28299,2.5685057640075684
1677214584.6391113,28349,2.7616159915924072
1677214604.9482083,28399,2.888446807861328
1677214624.3281283,28449,3.267714023590088
1677214643.878236,28499,2.1344385147094727
1677214662.318373,28549,3.23282527923584
1677214682.3888533,28599,3.7913239002227783
1677214701.625228,28649,2.645852565765381
1677214721.9104633,28699,2.469475269317627
1677214743.998014,28749,2.8892688751220703
1677214764.9280505,28799,2.374680519104004
1677214784.5324605,28849,2.344792366027832
1677214836.66079,28899,2.2170939445495605
1677214855.814895,28949,3.1005666255950928
1677214875.977196,28999,2.4826788902282715
1677214895.4946713,29049,2.4778151512145996
1677214915.8700838,29099,2.4520583152770996
1677214936.6412222,29149,3.307507038116455
1677214958.2546709,29199,2.2908542156219482
1677214976.9547696,29249,2.3917417526245117
1677214996.662783,29299,2.4710593223571777
1677215015.1205723,29349,2.998810291290283
1677215035.2866983,29399,3.059385299682617
1677215054.8552785,29449,2.4587135314941406
1677215075.0989442,29499,2.4916257858276367
1677215094.5892973,29549,2.823180675506592
1677215114.7269285,29599,2.7940633296966553
1677215135.25872,29649,2.843536138534546
1677215156.079934,29699,2.6680855751037598
1677215174.531825,29749,2.46574330329895
1677215194.3294291,29799,3.155282497406006
1677215213.2689874,29849,2.596219301223755
1677215266.2303352,29899,3.011375904083252
1677215286.3133469,29949,3.163588762283325
1677215305.3646624,29999,2.378051280975342
1677215326.6329095,30049,2.203967571258545
1677215347.0620441,30099,2.118351936340332
1677215367.357925,30149,2.4951729774475098
1677215387.108323,30199,3.3980445861816406
1677215407.790344,30249,2.1307523250579834
1677215427.731846,30299,2.2039566040039062
1677215448.2976067,30349,3.0450680255889893
1677215467.299064,30399,2.8413264751434326
1677215487.3225777,30449,2.8908090591430664
1677215505.9406717,30499,2.5381903648376465
1677215528.580928,30549,2.8166091442108154
1677215548.4397933,30599,2.3044075965881348
1677215568.6293473,30649,2.2801809310913086
1677215588.1072407,30699,2.3553342819213867
1677215608.2731385,30749,2.5436887741088867
1677215627.3822474,30799,2.8708879947662354
1677215677.6084225,30849,3.9240472316741943
1677215697.5370264,30899,2.2563390731811523
1677215718.1169183,30949,2.190298080444336
1677215740.13708,30999,2.6991348266601562
1677215760.4864569,31049,3.334653854370117
1677215779.567078,31099,2.4196863174438477
1677215799.234093,31149,2.519843578338623
1677215817.8244808,31199,3.6185574531555176
1677215837.4924757,31249,2.134415626525879
1677215857.0167632,31299,4.331619739532471
1677215877.4947011,31349,2.0983102321624756
1677215897.1121697,31399,2.726968288421631
1677215918.093618,31449,3.602653980255127
1677215939.5420372,31499,2.8361196517944336
1677215959.641126,31549,3.0442075729370117
1677215978.2662194,31599,3.4028079509735107
1677215998.0560417,31649,2.794153928756714
1677216016.6815739,31699,2.601803779602051
1677216036.694563,31749,4.044999122619629
1677216056.4525928,31799,1.9186973571777344
1677216108.4564445,31849,2.610936164855957
1677216131.9801753,31899,2.424560070037842
1677216150.6450694,31949,3.606235980987549
1677216170.031196,31999,3.86723256111145
1677216189.3116956,32049,2.2762513160705566
1677216209.643773,32099,2.4896295070648193
1677216229.1435778,32149,1.965911626815796
1677216249.2865624,32199,2.42101788520813
1677216268.0937738,32249,4.782869815826416
1677216287.7364182,32299,3.4544239044189453
1677216306.6804602,32349,2.378700017929077
1677216329.6014075,32399,2.2038016319274902
1677216348.6678097,32449,2.537348508834839
1677216368.9667826,32499,2.4255199432373047
1677216388.8959177,32549,2.468651533126831
1677216409.0241067,32599,2.5462701320648193
1677216428.7394922,32649,2.6108498573303223
1677216448.9068193,32699,2.106559991836548
1677216467.4073596,32749,2.936074733734131
1677216487.173157,32799,3.0385406017303467
1677216541.6016755,32849,3.5709900856018066
1677216562.1461604,32899,2.3658814430236816
1677216581.7778552,32949,3.543422222137451
1677216601.855714,32999,2.1736385822296143
1677216620.599291,33049,2.6366448402404785
1677216640.4291935,33099,2.0151336193084717
1677216659.4783592,33149,3.569227457046509
1677216680.0722246,33199,2.990274429321289
1677216701.012472,33249,3.2462146282196045
1677216723.6025772,33299,1.8821321725845337
1677216743.9072626,33349,2.8745057582855225
1677216764.8622935,33399,2.8467769622802734
1677216784.3186338,33449,3.0145792961120605
1677216804.326349,33499,2.5653598308563232
1677216823.223434,33549,2.888415813446045
1677216843.2396448,33599,2.6053028106689453
1677216862.5578709,33649,3.3450512886047363
1677216882.9517183,33699,2.3334784507751465
1677216905.204465,33749,2.7228994369506836
1677216925.796972,33799,3.396989345550537
1677216978.3820047,33849,2.3469910621643066
1677216997.5635688,33899,3.142564296722412
1677217017.5696714,33949,2.374065399169922
1677217036.7195494,33999,3.2811083793640137
1677217057.277565,34049,3.5646116733551025
1677217077.118002,34099,2.6473259925842285
1677217099.895148,34149,2.2359721660614014
1677217120.3280435,34199,1.8477307558059692
1677217140.9602416,34249,2.7476348876953125
1677217159.7520213,34299,3.5041451454162598
1677217179.4514952,34349,3.030176877975464
1677217198.2077675,34399,2.5486433506011963
1677217218.1907265,34449,2.49680233001709
1677217237.8671489,34499,2.1669578552246094
1677217258.1680424,34549,2.7618937492370605
1677217277.8620574,34599,2.3296735286712646
